Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Courtney Vandersloot,CHI,G,32,849,32,32,26.5,4.3,8.8,.481,0.9,2.5,.367,3.3,6.4,.525,2.3,3.1,.765,0.7,3.9,6.5,1.2,0.5,2.7,1.7,11.8
Kia Vaughn,ATL,C,29,401,29,1,13.8,1.1,2.8,.400,0.0,0.0,.000,1.1,2.7,.405,0.3,0.4,.692,1.0,3.2,0.9,0.3,0.3,1.2,1.7,2.5
Victoria Vivians,IND,G-F,35,940,35,30,26.9,3.6,10.7,.336,1.3,4.5,.280,2.3,6.2,.376,1.3,1.8,.742,0.7,3.6,2.4,1.1,0.3,2.1,2.4,9.8
Jasmine Walker,LAS,F,32,281,32,1,8.8,0.6,2.4,.250,0.3,1.6,.200,0.3,0.8,.346,0.1,0.1,1.000,0.4,1.5,0.2,0.2,0.1,0.5,0.9,1.6
Megan Walker,ATL,F,12,115,12,0,9.6,1.2,3.2,.368,0.6,1.6,.368,0.6,1.6,.368,0.3,0.5,.667,0.3,0.8,0.4,0.3,0.0,1.0,0.7,3.3
Shatori Walker-Kimbrough,WAS,G,35,705,35,3,20.1,2.3,5.7,.402,0.7,2.1,.347,1.5,3.5,.435,1.6,1.7,.902,0.3,1.8,1.5,1.1,0.3,1.1,1.2,6.9
Kristy Wallace,ATL,G,29,602,29,18,20.8,2.3,5.6,.407,0.9,2.3,.368,1.4,3.2,.436,1.1,1.4,.786,0.6,2.3,2.2,0.6,0.2,1.5,2.0,6.6
Erica Wheeler,ATL,G,30,789,30,30,26.3,3.3,9.2,.355,0.8,2.4,.329,2.5,6.8,.365,1.0,1.4,.756,0.6,3.1,3.9,1.1,0.1,2.5,2.5,8.4
Sami Whitcomb,NYL,G,35,746,35,6,21.3,2.1,5.7,.368,1.7,4.8,.351,0.4,0.9,.455,0.6,0.7,.870,0.3,2.3,2.3,0.7,0.1,1.4,1.6,6.5
Courtney Williams,CON,G,34,950,34,34,27.9,4.9,11.4,.426,0.6,1.9,.338,4.2,9.5,.444,0.8,1.1,.750,0.9,4.6,3.3,1.0,0.4,1.7,1.6,11.1
Elizabeth Williams,WAS,C-F,30,447,30,0,14.9,2.3,4.7,.482,0.0,0.0,,2.3,4.7,.482,0.8,1.4,.581,1.5,3.8,0.5,0.6,0.6,0.6,1.5,5.4
Gabby Williams,SEA,F,36,920,36,36,25.6,3.0,6.8,.444,0.5,1.9,.257,2.5,4.8,.520,1.0,1.3,.778,1.2,5.0,3.1,1.5,0.4,1.4,1.6,7.5
Riquna Williams,LVA,G,21,377,21,0,18.0,2.1,5.6,.381,1.6,4.4,.366,0.5,1.2,.440,0.8,1.0,.762,0.2,2.0,1.2,0.4,0.1,0.3,1.7,6.7
Jocelyn Willoughby,NYL,F-G,11,121,11,4,11.0,1.0,2.4,.423,0.3,1.0,.273,0.7,1.4,.533,0.4,0.7,.500,0.2,1.6,0.4,0.5,0.2,0.8,0.7,2.6
A'ja Wilson,LVA,C,36,1080,36,36,30.0,7.2,14.4,.501,0.9,2.3,.373,6.4,12.1,.525,4.2,5.2,.813,1.8,9.4,2.1,1.4,1.9,1.7,2.1,19.5
Han Xu,NYL,C,32,538,32,0,16.8,3.4,6.9,.493,0.5,1.1,.444,2.9,5.8,.503,1.2,1.5,.796,1.2,3.6,0.9,0.5,0.7,0.7,1.0,8.5
Jackie Young,LVA,G,34,1129,34,34,33.2,5.6,11.8,.476,1.5,3.4,.431,4.1,8.4,.495,3.2,3.8,.859,1.3,4.4,3.9,1.4,0.2,1.3,2.4,15.9
Li Yueru,CHI,C,16,82,16,0,5.1,0.5,1.1,.444,0.0,0.0,,0.5,1.1,.444,0.8,0.8,1.000,0.3,1.5,0.1,0.1,0.1,0.8,0.6,1.8
Emma Cannon,TOT,F,24,334,24,2,13.9,2.5,4.8,.526,0.4,0.8,.500,2.1,4.0,.531,1.5,2.0,.729,0.9,3.1,0.5,0.6,0.1,0.7,2.0,6.8
Tina Charles,TOT,C,34,983,34,26,28.9,5.8,12.7,.457,1.1,3.2,.355,4.7,9.5,.492,2.0,2.4,.827,1.5,7.3,2.0,0.7,0.7,2.1,2.8,14.8
Crystal Dangerfield,TOT,G,33,711,33,27,21.5,2.0,5.0,.398,0.7,2.2,.324,1.3,2.9,.453,0.8,1.0,.735,0.4,2.0,2.6,0.5,0.1,0.9,1.3,5.5
Kaela Davis,TOT,F,7,55,7,0,7.9,1.9,3.0,.619,0.6,0.9,.667,1.3,2.1,.600,0.6,0.7,.800,0.4,1.3,0.1,0.3,0.0,0.9,1.3,4.9
Rennia Davis,TOT,G-F,8,43,8,0,5.4,0.6,1.6,.385,0.0,0.3,.000,0.6,1.4,.455,0.0,0.0,,0.4,1.0,0.1,0.3,0.0,0.5,0.4,1.3
AD Durr,TOT,G,25,368,25,2,14.7,2.4,6.1,.395,0.9,2.3,.404,1.5,3.8,.389,1.2,1.6,.795,0.3,1.2,1.2,0.4,0.2,0.9,1.3,7.0
Reshanda Gray,TOT,F,27,237,27,0,8.8,0.9,2.1,.439,0.1,0.5,.214,0.8,1.6,.512,0.2,0.3,.667,0.6,2.0,0.4,0.3,0.2,1.0,2.1,2.2
Bria Hartley,TOT,G,13,123,13,0,9.5,1.1,2.8,.378,0.5,1.3,.412,0.5,1.5,.350,0.3,0.5,.667,0.1,0.9,1.1,0.3,0.0,0.8,0.5,3.0
Moriah Jefferson,TOT,G,31,809,31,30,26.1,3.8,8.4,.452,1.2,2.5,.474,2.6,5.9,.443,1.7,2.1,.815,0.4,2.4,4.7,1.2,0.1,2.2,2.2,10.4
Jazmine Jones,TOT,G,8,47,8,0,5.9,0.3,1.0,.250,0.0,0.4,.000,0.3,0.6,.400,0.3,0.6,.400,0.0,0.3,0.1,0.3,0.0,0.4,0.6,0.8
Stephanie Jones,TOT,F,5,27,5,0,5.4,0.6,1.6,.375,0.2,0.4,.500,0.4,1.2,.333,0.4,0.4,1.000,0.2,0.4,0.4,0.2,0.0,0.0,1.0,1.8
Odyssey Sims,TOT,G,7,145,7,0,20.7,2.4,7.6,.321,0.6,2.1,.267,1.9,5.4,.342,1.4,2.1,.667,0.3,1.9,2.9,1.1,0.3,1.7,1.6,6.9
Yvonne Turner,TOT,G,9,139,9,2,15.4,1.3,4.1,.324,0.3,0.8,.429,1.0,3.3,.300,1.0,1.2,.818,0.3,1.6,2.0,0.3,0.0,1.4,1.3,4.0
Evina Westbrook,TOT,G,20,205,20,2,10.3,1.0,2.7,.377,0.3,1.0,.250,0.8,1.7,.455,0.6,0.8,.733,0.1,1.0,1.2,0.4,0.4,0.8,0.9,2.8
Kiana Williams,TOT,G,4,30,4,0,7.5,0.5,2.0,.250,0.3,1.0,.250,0.3,1.0,.250,0.0,0.0,,0.0,0.5,1.3,0.0,0.0,0.5,0.3,1.3
Emma Cannon,PHO,F,1,6,1,0,6.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.0,2.0,.500,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
Tina Charles,PHO,C,16,530,16,16,33.1,6.5,14.8,.441,1.5,4.1,.364,5.0,10.6,.471,2.8,3.4,.800,0.9,7.3,2.1,0.8,0.8,2.4,2.7,17.3
Crystal Dangerfield,IND,G,3,49,3,0,16.3,2.0,4.7,.429,0.7,2.0,.333,1.3,2.7,.500,1.3,1.3,1.000,0.3,1.0,3.3,0.0,0.7,1.0,0.3,6.0
Kaela Davis,CHI,F,1,10,1,0,10.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0
Rennia Davis,MIN,G-F,1,3,1,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
AD Durr,NYL,G,10,70,10,0,7.0,0.3,1.7,.176,0.1,0.9,.111,0.2,0.8,.250,0.7,0.8,.875,0.0,0.1,0.4,0.5,0.2,0.5,0.4,1.4
Reshanda Gray,SEA,F,11,85,11,0,7.7,0.9,1.8,.500,0.2,0.3,.667,0.7,1.5,.471,0.5,0.5,.833,1.0,2.2,0.1,0.2,0.0,0.8,1.7,2.5
Bria Hartley,IND,G,10,87,10,0,8.7,0.9,2.6,.346,0.3,0.9,.333,0.6,1.7,.353,0.4,0.6,.667,0.1,1.0,1.0,0.1,0.0,0.9,0.5,2.5
Moriah Jefferson,DAL,G,1,4,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jazmine Jones,CON,G,7,44,7,0,6.3,0.3,1.0,.286,0.0,0.3,.000,0.3,0.7,.400,0.3,0.7,.400,0.0,0.1,0.1,0.3,0.0,0.4,0.7,0.9
Stephanie Jones,WAS,F,3,19,3,0,6.3,1.0,2.3,.429,0.3,0.7,.500,0.7,1.7,.400,0.0,0.0,,0.3,0.7,0.3,0.3,0.0,0.0,1.3,2.3
Odyssey Sims,MIN,G,2,54,2,0,27.0,3.5,11.5,.304,0.5,2.0,.250,3.0,9.5,.316,2.0,4.5,.444,0.5,3.5,3.5,0.5,1.0,2.5,2.0,9.5
Yvonne Turner,MIN,G,4,88,4,2,22.0,2.0,6.5,.308,0.8,1.8,.429,1.3,4.8,.263,1.5,1.8,.857,0.5,2.5,2.5,0.5,0.0,3.0,2.5,6.3
Evina Westbrook,MIN,G,14,173,14,2,12.4,1.0,3.1,.318,0.1,1.0,.143,0.9,2.1,.400,0.4,0.6,.667,0.1,1.4,1.4,0.4,0.4,0.9,1.0,2.6
Kiana Williams,SEA,G,3,27,3,0,9.0,0.7,2.7,.250,0.3,1.3,.250,0.3,1.3,.250,0.0,0.0,,0.0,0.7,1.7,0.0,0.0,0.7,0.3,1.7
Emma Cannon,IND,F,23,328,23,2,14.3,2.6,4.9,.522,0.4,0.8,.500,2.2,4.1,.526,1.5,2.0,.739,1.0,3.2,0.5,0.6,0.1,0.7,2.1,7.0
Kaela Davis,SEA,F,1,18,1,0,18.0,4.0,7.0,.571,2.0,3.0,.667,2.0,4.0,.500,1.0,1.0,1.000,1.0,2.0,0.0,2.0,0.0,1.0,4.0,11.0
Rennia Davis,IND,G-F,7,40,7,0,5.7,0.6,1.7,.333,0.0,0.3,.000,0.6,1.4,.400,0.0,0.0,,0.4,1.1,0.1,0.3,0.0,0.4,0.4,1.1
Moriah Jefferson,MIN,G,30,805,30,30,26.8,3.9,8.6,.452,1.2,2.5,.474,2.7,6.1,.443,1.8,2.2,.815,0.4,2.5,4.9,1.2,0.1,2.3,2.2,10.8
Kaela Davis,PHO,F,5,27,5,0,5.4,1.8,2.6,.692,0.4,0.6,.667,1.4,2.0,.700,0.6,0.8,.750,0.4,1.2,0.0,0.0,0.0,0.6,0.4,4.6
Odyssey Sims,CON,G,5,91,5,0,18.2,2.0,6.0,.333,0.6,2.2,.273,1.4,3.8,.368,1.2,1.2,1.000,0.2,1.2,2.6,1.4,0.0,1.4,1.4,5.8
Crystal Dangerfield,NYL,G,30,662,30,27,22.1,2.0,5.1,.395,0.7,2.2,.323,1.3,2.9,.448,0.7,1.0,.700,0.4,2.1,2.5,0.6,0.1,0.9,1.4,5.4
Stephanie Jones,CON,F,2,8,2,0,4.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,1.0,1.0,1.000,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0
Kiana Williams,CON,G,1,3,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yvonne Turner,ATL,G,2,16,2,0,8.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.5,1.0,.500,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5
Yvonne Turner,PHO,G,3,35,3,0,11.7,1.3,3.3,.400,0.0,0.0,,1.3,3.3,.400,0.7,0.7,1.000,0.0,0.7,2.3,0.0,0.0,0.0,0.7,3.3
Jazmine Jones,WAS,G,1,3,1,0,3.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AD Durr,ATL,G,15,298,15,2,19.9,3.8,9.0,.422,1.5,3.2,.458,2.3,5.8,.402,1.6,2.1,.774,0.5,1.9,1.7,0.3,0.1,1.1,1.9,10.7
Bria Hartley,CON,G,3,36,3,0,12.0,1.7,3.7,.455,1.3,2.7,.500,0.3,1.0,.333,0.0,0.0,,0.0,0.7,1.3,1.0,0.0,0.3,0.7,4.7
Reshanda Gray,PHO,F,16,152,16,0,9.5,0.9,2.3,.405,0.1,0.7,.091,0.9,1.6,.538,0.1,0.2,.333,0.3,1.8,0.6,0.3,0.3,1.1,2.3,2.0
Evina Westbrook,WAS,G,6,32,6,0,5.3,1.0,1.5,.667,0.5,1.0,.500,0.5,0.5,1.000,0.8,1.0,.833,0.0,0.0,0.5,0.3,0.2,0.5,0.7,3.3
Tina Charles,SEA,C,18,453,18,10,25.2,5.2,10.9,.477,0.8,2.4,.341,4.4,8.5,.516,1.3,1.4,.885,2.0,7.4,1.8,0.7,0.6,1.9,2.9,12.6
